id,indicatorId,initialNumber,finalNumber,company,ndc
90521,54,8178100,8178199,(DISPONIBLE),1
90522,54,8576000,8576199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90523,54,8577000,8577999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90524,55,8178200,8178299,(DISPONIBLE),1
90525,55,8463500,8463999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90526,57,8178300,8178399,(DISPONIBLE),1
90527,57,8489000,8489999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90528,58,8178400,8178499,(DISPONIBLE),1
90529,58,8370000,8370999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90530,59,8178500,8178599,(DISPONIBLE),1
90531,59,8533000,8533499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90532,67,8178600,8178699,(DISPONIBLE),1
90533,67,8505000,8505999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90534,67,8549000,8549999,(DISPONIBLE),1
90535,68,8178700,8178799,(DISPONIBLE),1
90536,68,8405000,8405499,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90537,68,8449000,8449999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90538,71,8178800,8178899,(DISPONIBLE),1
90539,71,8406000,8406999,TELMEX COLOMBIA S.A.,1
90540,71,8457000,8458999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90541,72,8178900,8178999,(DISPONIBLE),1
90542,72,8557000,8557999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90543,113,8587000,8587599,TELMEX COLOMBIA S.A.,1
90544,73,8179000,8179099,(DISPONIBLE),1
90545,73,8569000,8569999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90546,75,8179100,8179199,(DISPONIBLE),1
90547,75,8567000,8567999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90548,967,8179200,8179299,(DISPONIBLE),1
90549,967,8768000,8768999,(RESERVADO),1
90550,1471,8179300,8179399,(DISPONIBLE),1
90551,1471,8375000,8375499,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90552,1471,8375500,8375999,TELECOMUNICACIONES Y SISTEMAS S.A.,1
90553,1471,8385800,8385999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90554,77,8179400,8179499,(DISPONIBLE),1
90555,77,8506000,8506999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90556,77,8508000,8508499,SABANTELL ESP,1
90557,77,8508800,8508999,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90558,77,8544000,8544999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90559,77,8644000,8644999,SABANTELL ESP,1
90560,78,8179500,8179599,(DISPONIBLE),1
90561,78,8383000,8383999,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90562,78,8392000,8392499,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90563,78,8392500,8392999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90564,78,8394500,8394599,TELMEX COLOMBIA S.A.,1
90565,1623,8394600,8394999,TELMEX COLOMBIA S.A.,1
90566,79,8179600,8179699,(DISPONIBLE),1
90567,79,8432000,8432999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90568,79,8433000,8433599,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90569,79,8433800,8433999,TELMEX COLOMBIA S.A.,1
90570,80,8179700,8179799,(DISPONIBLE),1
90571,80,8451000,8451499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90572,80,8451500,8451999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90573,80,8491000,8491299,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90574,119,8179800,8179899,(DISPONIBLE),1
90575,119,8681000,8681499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90576,119,8681500,8681999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90577,1625,8179900,8179999,(DISPONIBLE),1
90578,86,8500000,8500199,TELMEX COLOMBIA S.A.,1
90579,82,8180000,8180099,(DISPONIBLE),1
90580,82,8419000,8419499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90581,82,8667000,8667499,(DISPONIBLE),1
90582,82,8667500,8667999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90583,83,8180100,8180199,(DISPONIBLE),1
90584,83,8688000,8688999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90585,83,8695000,8695999,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90586,1624,8180200,8180299,(DISPONIBLE),1
90587,24,8407000,8407199,TELMEX COLOMBIA S.A.,1
90588,1472,8180300,8180399,(DISPONIBLE),1
90589,1472,8408000,8408499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90590,87,8180400,8180499,(DISPONIBLE),1
90591,87,8499000,8499499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90592,87,8499500,8499999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90593,6,8180500,8180599,(DISPONIBLE),1
90594,6,8386000,8386999,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90595,6,8388000,8389499,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90596,6,8389500,8389999,(DISPONIBLE),1
90597,6,8397000,8398999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90598,6,8399000,8399999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90599,1473,8180600,8180699,(DISPONIBLE),1
90600,1473,8365000,8366999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90601,1473,8378000,8379999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90602,1473,8390000,8390699,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90603,1473,8390700,8390799,TELMEX COLOMBIA S.A.,1
90604,45,8390800,8390999,TELMEX COLOMBIA S.A.,1
90605,1473,8391000,8391999,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90606,1473,8395000,8396999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90607,1473,9139500,9139599,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90608,1556,8180700,8180799,(DISPONIBLE),1
90609,1556,8402000,8402999,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90610,1556,8410500,8410699,TELMEX COLOMBIA S.A.,1
90611,1556,8450000,8450999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90612,1556,8473000,8473999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90613,89,8180800,8180899,(DISPONIBLE),1
90614,89,8680000,8680999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90615,12,8690000,8691199,TELMEX COLOMBIA S.A.,1
90616,1626,8180900,8180999,(DISPONIBLE),1
90617,117,8501000,8501199,TELMEX COLOMBIA S.A.,1
90618,90,8181000,8181099,(DISPONIBLE),1
90619,1623,8411000,8412499,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,1
90620,90,8478000,8478999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90621,1555,8181100,8181199,(DISPONIBLE),1
90623,1555,8465000,8465999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90624,92,8181200,8181299,(DISPONIBLE),1
90626,92,8412500,8412999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90627,92,8413000,8413399,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90628,92,8468000,8468999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90629,95,8181300,8181399,(DISPONIBLE),1
90630,95,8568000,8568999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90631,95,8594000,8594499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90632,95,8594800,8594999,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90633,98,8181400,8181499,(DISPONIBLE),1
90634,98,8555000,8555999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90635,98,8592000,8592499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90636,69,8181500,8181599,(DISPONIBLE),1
90637,69,8230000,8230999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90638,69,8240000,8242499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90639,69,8242800,8242999,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90640,69,8245000,8245999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90641,102,8181600,8181699,(DISPONIBLE),1
90642,102,8563000,8564999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90643,102,8653000,8653199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90644,103,8181700,8181799,(DISPONIBLE),1
90645,1623,8408800,8409999,TELMEX COLOMBIA S.A.,1
90646,103,8479500,8479999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90647,108,8181800,8181899,(DISPONIBLE),1
90648,108,8494000,8494999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90649,108,8497000,8497499,(DISPONIBLE),1
90650,108,8497500,8497999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90651,108,8498000,8498499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90652,108,8498500,8498999,(DISPONIBLE),1
90653,110,8181900,8181999,(DISPONIBLE),1
90654,110,8659000,8659499,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90655,110,8659500,8659599,TELMEX COLOMBIA S.A.,1
90656,110,8659600,8659899,(DISPONIBLE),1
90657,110,8668000,8668499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90658,110,8668500,8668999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90659,111,8182000,8182099,(DISPONIBLE),1
90660,111,8566500,8566999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90661,1627,8182100,8182199,(DISPONIBLE),1
90662,127,8530000,8531999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,1
90663,114,8182200,8182299,(DISPONIBLE),1
90664,114,8537000,8537499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90665,114,8539000,8539199,(DISPONIBLE),1
90666,114,8539500,8539999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90667,115,8182300,8182399,(DISPONIBLE),1
90668,115,8487000,8487999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90669,117,8182400,8182499,(DISPONIBLE),1
90670,117,8488000,8488999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90671,117,8507000,8507999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90672,118,8182500,8182599,(DISPONIBLE),1
90673,118,8460000,8460999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90674,120,8182600,8182699,(DISPONIBLE),1
90675,120,8459000,8459999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90676,121,8182700,8182799,(DISPONIBLE),1
90677,121,8441500,8441999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90678,1628,8182800,8182899,(DISPONIBLE),1
90680,122,8182900,8182999,(DISPONIBLE),1
90681,122,8565000,8565999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90682,122,8588000,8588499,TELMEX COLOMBIA S.A.,1
90683,122,8589000,8589999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90684,124,8183000,8183099,(DISPONIBLE),1
90685,124,8348000,8349999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90686,124,8368000,8368999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90687,124,8372000,8372199,TELMEX COLOMBIA S.A.,1
90688,45,8372200,8372999,TELMEX COLOMBIA S.A.,1
90689,124,8384000,8384999,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90690,6,8387000,8387199,TELMEX COLOMBIA S.A.,1
90691,125,8183100,8183199,(DISPONIBLE),1
90692,67,8545000,8545199,TELMEX COLOMBIA S.A.,1
90693,125,8546000,8546999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90694,126,8183200,8183299,(DISPONIBLE),1
90695,126,8239000,8239199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90696,126,8239500,8239699,TELMEX COLOMBIA S.A.,1
90697,126,8249000,8249999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90698,74,8200000,8203999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90699,74,8204000,8206999,TELMEX COLOMBIA S.A.,1
90700,74,8207000,8209999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90701,74,8246000,8246999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90702,74,8248000,8248999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90703,74,8250000,8256999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90704,74,8280000,8282499,TELMEX TELECOMUNICACIONES S.A. ESP,1
90705,74,8283000,8283199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90706,74,8284000,8285999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90707,74,8286000,8287499,TELMEX COLOMBIA S.A.,1
90708,74,8288000,8289999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,1
90709,74,9139300,9139399,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90710,74,9148600,9148699,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90711,1623,8210000,8214999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90712,1623,8400000,8401999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90713,1623,8822000,8824999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90714,1623,8834000,8834999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90715,1623,9000000,9036599,TELMEX TELECOMUNICACIONES S.A. ESP,1
90716,1623,9138400,9138999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90717,1623,9148800,9148899,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90718,37,8215000,8216999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,1
90719,37,8217000,8217999,AT NETWORK S A ESP EMPRESA DE SERVICIOS PUBLICOS,1
90720,37,8218000,8219999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90721,37,8220000,8229999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90722,37,8231000,8231999,TELMEX COLOMBIA S.A.,1
90723,37,8232000,8232199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90724,37,8232200,8232799,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90725,37,8233000,8237999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90726,37,8257000,8267999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90727,37,8268000,8269699,TELMEX TELECOMUNICACIONES S.A. ESP,1
90728,37,8269700,8269999,TELMEX COLOMBIA S.A.,1
90729,37,8374200,8374999,TELMEX COLOMBIA S.A.,1
90730,37,9139100,9139199,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90731,37,9148500,9148599,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90732,76,8238000,8238999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90733,76,8270000,8270999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90734,76,8271000,8272999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90735,76,8273000,8273199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90736,76,8273200,8273999,TELMEX COLOMBIA S.A.,1
90737,76,8274000,8279999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90738,76,8290000,8294999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,1
90739,76,8295000,8299999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90740,76,8930000,8937999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90741,76,8938000,8939999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90742,76,8940000,8940999,TELMEX COLOMBIA S.A.,1
90743,76,8941000,8941999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90744,76,8942000,8942999,AT NETWORK S A ESP EMPRESA DE SERVICIOS PUBLICOS,1
90745,76,8943000,8943999,TELMEX COLOMBIA S.A.,1
90746,76,8944000,8945999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90747,76,8948000,8949999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,1
90748,76,9139400,9139499,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90749,76,9148700,9148799,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90750,109,8247000,8247999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90751,109,8645000,8646999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90752,109,8654000,8654999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90753,106,8655000,8655499,TELMEX COLOMBIA S.A.,1
90754,109,8656000,8656999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90755,109,8657000,8657499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90756,109,8657600,8657799,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,1
90757,109,8657800,8657999,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90758,109,8658000,8658499,SABANTELL ESP,1
90759,109,8658500,8658999,(DISPONIBLE),1
90760,109,8772000,8772799,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90761,45,8300000,8339999,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90762,45,8350000,8358999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90763,45,8359000,8359999,TELMEX COLOMBIA S.A.,1
90764,45,8360000,8362999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90765,74,8363000,8364899,TELMEX COLOMBIA S.A.,1
90766,45,8369000,8369999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90767,45,8393000,8393999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90768,45,8872000,8875999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90769,19,8876000,8877699,TELMEX COLOMBIA S.A.,1
90770,45,8880000,8882399,TELMEX COLOMBIA S.A.,1
90771,45,8882400,8883199,(DISPONIBLE),1
90772,45,8884700,8889999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90773,45,9139200,9139299,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90774,45,9139700,9139799,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90775,112,8340000,8341999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90776,112,8346000,8346999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90777,45,8347000,8347999,TELMEX COLOMBIA S.A.,1
90779,112,8367000,8367999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90780,112,8376000,8376999,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90781,74,8377000,8377999,TELMEX COLOMBIA S.A.,1
90782,1,8342000,8345999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90783,1623,8380000,8380999,TELMEX COLOMBIA S.A.,1
90784,1,8381000,8381499,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90785,74,8382000,8382799,TELMEX COLOMBIA S.A.,1
90786,27,8414000,8414999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90787,27,8415000,8415999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90788,27,8640000,8643999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90789,27,8759000,8759599,TELMEX COLOMBIA S.A.,1
90790,19,8759600,8759999,TELMEX COLOMBIA S.A.,1
90791,27,8760000,8762999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90792,27,8763000,8763799,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90793,27,8763800,8764799,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90794,27,8764800,8764999,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90795,27,8765000,8765999,SABANTELL ESP,1
90796,27,8766000,8767499,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90797,27,8773000,8773999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90798,27,8776000,8776999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90799,27,8777000,8777999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90800,27,8964000,8964999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,1
90801,27,8965000,8966999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90802,27,8985000,8985999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90803,50,8416000,8417999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90804,50,8466000,8467999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90805,50,8960000,8962999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90806,50,8963000,8963499,TELMEX COLOMBIA S.A.,1
90807,33,8420000,8431999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90808,33,8434000,8440999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90809,33,8900000,8903999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90810,33,8904000,8904199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90811,33,8905000,8909999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90812,33,8910000,8911999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,1
90813,33,8912000,8912899,TELMEX COLOMBIA S.A.,1
90814,33,8915000,8915999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90815,33,8916000,8916999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90816,76,8917000,8917999,TELMEX COLOMBIA S.A.,1
90817,33,8920000,8926599,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90819,33,9148200,9148499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90820,123,8444000,8447999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90821,123,8950000,8951899,TELMEX COLOMBIA S.A.,1
90822,123,8953000,8953999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90823,39,8954000,8954499,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,1
90824,123,8955000,8955999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90825,39,8956000,8958999,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,1
90826,123,8959000,8959999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90827,64,8470000,8472999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90828,64,8970000,8973999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90829,64,8974000,8974999,TELECOMUNICACIONES Y SISTEMAS S.A.,1
90830,64,8975000,8975199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90831,64,8975200,8976599,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90832,64,8976600,8976999,TELMEX COLOMBIA S.A.,1
90833,64,8977000,8978599,EMPRESA DE TELECOMUNICACIONES DE GIRARDOT S.A. E.S.P.,1
90834,64,8978600,8978699,TELMEX COLOMBIA S.A.,1
90835,64,8979000,8979999,TELECOMUNICACIONES Y SISTEMAS S.A.,1
90836,15,8480000,8481999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90837,15,8482000,8482199,TELMEX COLOMBIA S.A.,1
90838,23,8484000,8484999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90839,86,8492000,8492499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90840,86,8492500,8492999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90841,86,8493000,8493999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90842,56,8495000,8495499,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90843,56,8495500,8495999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90844,26,8502000,8502999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90845,26,8509000,8509499,SABANTELL ESP,1
90846,26,8509800,8509999,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90847,26,8548000,8548999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90848,51,8504000,8504999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90849,51,8573000,8573999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90850,51,8593000,8593999,EMPRESA TERRITORIAL DE TELECOMUNICACIONES S.A ESP,1
90851,51,8598000,8598199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90852,51,8835000,8835999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90853,127,8510000,8529999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90854,127,8800000,8808999,SABANTELL ESP,1
90855,127,8809000,8809199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
90856,127,8809200,8809999,TELMEX COLOMBIA S.A.,1
90857,127,8810000,8810999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90858,127,8811000,8815999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90859,127,8816000,8816999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90860,127,8817000,8817999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90861,127,8818000,8819999,LINEA VISTA S.A.,1
90862,127,8820000,8821999,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,1
90863,127,8825000,8826999,TELMEX TELECOMUNICACIONES S.A. ESP,1
90864,127,8827000,8829999,TELMEX COLOMBIA S.A.,1
90866,127,9149100,9149299,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90867,81,8540000,8543999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90868,81,8590000,8590499,TELMEX COLOMBIA S.A.,1
90869,116,8550000,8550399,TELMEX COLOMBIA S.A.,1
90870,116,8550400,8551999,(DISPONIBLE),1
90871,116,8552000,8553999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90872,116,8890000,8892999,COLOMBIA TELECOMUNICACIONES S.A. ESP,1
90873,116,8893000,8893199,EMPRESA DE TELECOMUNICACIONES KAMBATEL S.A ESP,1
